GRN Date,Client SKU ID / EAN,Category,Style,Size,Color,MRP,Recieved Qty
02-08-2026,MTP853TELXLR,T-SHIRT,P853,XLR,TEL,469,18
02-08-2026,MTP853TELSML,T-SHIRT,P853,SML,TEL,469,6
02-08-2026,MTP853TELMED,T-SHIRT,P853,MED,TEL,469,12
02-08-2026,MTP853TELLAR,T-SHIRT,P853,LAR,TEL,469,18
02-08-2026,MTP853TEL2XL,T-SHIRT,P853,2XL,TEL,469,12
02-08-2026,MTP853SKOXLR,T-SHIRT,P853,XLR,SKO,469,18
02-08-2026,MTP853SKOSML,T-SHIRT,P853,SML,SKO,469,6
02-08-2026,MTP853SKOMED,T-SHIRT,P853,MED,SKO,469,12
02-08-2026,MTP853SKOLAR,T-SHIRT,P853,LAR,SKO,469,18
02-08-2026,MTP853SKO2XL,T-SHIRT,P853,2XL,SKO,469,12
02-08-2026,MTP853MNBXLR,T-SHIRT,P853,XLR,MNB,469,18
02-08-2026,MTP853MNBSML,T-SHIRT,P853,SML,MNB,469,6
02-08-2026,MTP853MNBMED,T-SHIRT,P853,MED,MNB,469,12
02-08-2026,MTP853MNBLAR,T-SHIRT,P853,LAR,MNB,469,18
02-08-2026,MTP853MNB2XL,T-SHIRT,P853,2XL,MNB,469,12
02-08-2026,MTP853LTGXLR,T-SHIRT,P853,XLR,LTG,469,18
02-08-2026,MTP853LTGSML,T-SHIRT,P853,SML,LTG,469,6
02-08-2026,MTP853LTGMED,T-SHIRT,P853,MED,LTG,469,12
02-08-2026,MTP853LTGLAR,T-SHIRT,P853,LAR,LTG,469,18
02-08-2026,MTP853LTG2XL,T-SHIRT,P853,2XL,LTG,469,12
02-08-2026,MTP853CFKXLR,T-SHIRT,P853,XLR,CFK,469,18
02-08-2026,MTP853CFKSML,T-SHIRT,P853,SML,CFK,469,6
02-08-2026,MTP853CFKMED,T-SHIRT,P853,MED,CFK,469,12
02-08-2026,MTP853CFKLAR,T-SHIRT,P853,LAR,CFK,469,18
02-08-2026,MTP853CFK2XL,T-SHIRT,P853,2XL,CFK,469,12
02-08-2026,MTP853BLKXLR,T-shirt,P853,XLR,BLK,469,19
02-08-2026,MTP853BLKSML,T-shirt,P853,SML,BLK,469,6
02-08-2026,MTP853BLKMED,T-shirt,P853,MED,BLK,469,12
02-08-2026,MTP853BLKLAR,T-shirt,P853,LAR,BLK,469,18
02-08-2026,MTP853BLK2XL,T-shirt,P853,2XL,BLK,469,12
02-08-2026,WTW132NBMXLR,T-shirt,W132,XLR,NBM,429,24
02-08-2026,WTW132NBMSML,T-shirt,W132,SML,NBM,429,12
02-08-2026,WTW132NBMMED,T-shirt,W132,MED,NBM,429,18
02-08-2026,WTW132NBMLAR,T-shirt,W132,LAR,NBM,429,23
02-08-2026,WTW132NBM2XL,T-shirt,W132,2XL,NBM,429,18
02-08-2026,WTW132LGMXLR,T-shirt,W132,XLR,LGM,429,24
02-08-2026,WTW132LGMSML,T-shirt,W132,SML,LGM,429,12
02-08-2026,WTW132LGMMED,T-shirt,W132,MED,LGM,429,18
02-08-2026,WTW132LGMLAR,T-shirt,W132,LAR,LGM,429,24
02-08-2026,WTW132LGM2XL,T-shirt,W132,2XL,LGM,429,18
02-08-2026,WTW132HRMXLR,T-SHIRT,W132,XLR,HRM,429,24
02-08-2026,WTW132HRMSML,T-SHIRT,W132,SML,HRM,429,12
02-08-2026,WTW132HRMMED,T-SHIRT,W132,MED,HRM,429,18
02-08-2026,WTW132HRMLAR,T-SHIRT,W132,LAR,HRM,429,24
02-08-2026,WTW132HRM2XL,T-SHIRT,W132,2XL,HRM,429,18
02-08-2026,WTW132GCMXLR,T-shirt,W132,XLR,GCM,429,24
02-08-2026,WTW132GCMSML,T-shirt,W132,SML,GCM,429,12
02-08-2026,WTW132GCMMED,T-shirt,W132,MED,GCM,429,18
02-08-2026,WTW132GCMLAR,T-shirt,W132,LAR,GCM,429,24
02-08-2026,WTW132GCM2XL,T-shirt,W132,2XL,GCM,429,18
02-08-2026,WTW132DPMXLR,T-shirt,W132,XLR,DPM,429,24
02-08-2026,WTW132DPMSML,T-shirt,W132,SML,DPM,429,12
02-08-2026,WTW132DPMMED,T-shirt,W132,MED,DPM,429,18
06-08-2026,WTW132DPMLAR,T-shirt,W132,LAR,DPM,429,1
02-08-2026,WTW132DPMLAR,T-shirt,W132,LAR,DPM,429,24
02-08-2026,WTW132DPM2XL,T-shirt,W132,2XL,DPM,429,18
06-08-2026,WTW132CMEXLR,T-shirt,W132,XLR,CME,429,1
02-08-2026,WTW132CMEXLR,T-shirt,W132,XLR,CME,429,24
02-08-2026,WTW132CMESML,T-shirt,W132,SML,CME,429,12
02-08-2026,WTW132CMEMED,T-shirt,W132,MED,CME,429,17
02-08-2026,WTW132CMELAR,T-shirt,W132,LAR,CME,429,24
02-08-2026,WTW132CME2XL,T-shirt,W132,2XL,CME,429,18
06-08-2026,MPP878WLGXLR,Trouser,P878,XLR,WLG,999,1
02-08-2026,MPP878WLGXLR,Trouser,P878,XLR,WLG,999,41
02-08-2026,MPP878WLGMED,Trouser,P878,MED,WLG,999,24
02-08-2026,MPP878WLGLAR,Trouser,P878,LAR,WLG,999,42
02-08-2026,MPP878SKOXLR,Trouser,P878,XLR,SKO,999,42
02-08-2026,MPP878SKOMED,Trouser,P878,MED,SKO,999,25
02-08-2026,MPP878SKOLAR,Trouser,P878,LAR,SKO,999,42
02-08-2026,MPP878NYBXLR,Trouser,P878,XLR,NYB,999,41
02-08-2026,MPP878NYBMED,Trouser,P878,MED,NYB,999,24
02-08-2026,MPP878NYBLAR,Trouser,P878,LAR,NYB,999,43
02-08-2026,MPP878KHIXLR,Trouser,P878,XLR,KHI,999,42
02-08-2026,MPP878KHIMED,Trouser,P878,MED,KHI,999,24
02-08-2026,MPP878KHILAR,Trouser,P878,LAR,KHI,999,42
06-08-2026,MPP878BOEXLR,Trouser,P878,XLR,BOE,999,1
02-08-2026,MPP878BOEXLR,Trouser,P878,XLR,BOE,999,42
02-08-2026,MPP878BOEMED,Trouser,P878,MED,BOE,999,24
06-08-2026,MPP878BOELAR,Trouser,P878,LAR,BOE,999,1
02-08-2026,MPP878BOELAR,Trouser,P878,LAR,BOE,999,42
02-08-2026,MPP878BLKXLR,Trouser,P878,XLR,BLK,999,42
02-08-2026,MPP878BLKMED,Trouser,P878,MED,BLK,999,24
02-08-2026,MPP878BLKLAR,Trouser,P878,LAR,BLK,999,42
02-08-2026,MPP935WLGXLR,Trackpants,P935,XLR,WLG,899,45
02-08-2026,MPP935WLGMED,Trackpants,P935,MED,WLG,899,24
02-08-2026,MPP935WLGLAR,Trackpants,P935,LAR,WLG,899,42
02-08-2026,MPP935WLG2XL,Trackpants,P935,2XL,WLG,899,23
06-08-2026,MPP935SKOXLR,Trackpants,P935,XLR,SKO,899,1
02-08-2026,MPP935SKOXLR,Trackpants,P935,XLR,SKO,899,40
02-08-2026,MPP935SKOMED,Trackpants,P935,MED,SKO,899,24
02-08-2026,MPP935SKOLAR,Trackpants,P935,LAR,SKO,899,42
06-08-2026,MPP935SKO2XL,Trackpants,P935,2XL,SKO,899,1
02-08-2026,MPP935SKO2XL,Trackpants,P935,2XL,SKO,899,18
02-08-2026,MPP935NYBXLR,Trackpants,P935,XLR,NYB,899,42
02-08-2026,MPP935NYBMED,Trackpants,P935,MED,NYB,899,24
06-08-2026,MPP935NYBLAR,Trackpants,P935,LAR,NYB,899,1
02-08-2026,MPP935NYBLAR,Trackpants,P935,LAR,NYB,899,41
02-08-2026,MPP935NYB2XL,Trackpants,P935,2XL,NYB,899,24
02-08-2026,MPP935GFTXLR,Trackpants,P935,XLR,GFT,899,42
02-08-2026,MPP935GFTMED,Trackpants,P935,MED,GFT,899,24
06-08-2026,MPP935GFTLAR,Trackpants,P935,LAR,GFT,899,1
02-08-2026,MPP935GFTLAR,Trackpants,P935,LAR,GFT,899,42
02-08-2026,MPP935GFT2XL,Trackpants,P935,2XL,GFT,899,24
02-08-2026,MPP935BLKXLR,Trackpants,P935,XLR,BLK,899,42
02-08-2026,MPP935BLKMED,Trackpants,P935,MED,BLK,899,23
02-08-2026,MPP935BLKLAR,Trackpants,P935,LAR,BLK,899,42
06-08-2026,MPP935BLK2XL,Trackpants,P935,2XL,BLK,899,1
02-08-2026,MPP935BLK2XL,Trackpants,P935,2XL,BLK,899,24
06-08-2026,WPOR75NYBXLR,Tights,OR75,XLR,NYB,649,1
02-08-2026,WPOR75NYBXLR,Tights,OR75,XLR,NYB,649,43
02-08-2026,WPOR75NYBMED,Tights,OR75,MED,NYB,649,24
02-08-2026,WPOR75NYBLAR,Tights,OR75,LAR,NYB,649,42
02-08-2026,WPOR75NYB2XL,Tights,OR75,2XL,NYB,649,24
02-08-2026,WPOR75LTGXLR,Tights,OR75,XLR,LTG,649,42
07-08-2026,WPOR75LTGMED,Tights,OR75,MED,LTG,649,6
02-08-2026,WPOR75LTGMED,Tights,OR75,MED,LTG,649,18
02-08-2026,WPOR75LTGLAR,Tights,OR75,LAR,LTG,649,42
02-08-2026,WPOR75LTG2XL,Tights,OR75,2XL,LTG,649,24
06-08-2026,WPOR75LLCXLR,Tights,OR75,XLR,LLC,649,1
02-08-2026,WPOR75LLCXLR,Tights,OR75,XLR,LLC,649,42
06-08-2026,WPOR75LLCMED,Tights,OR75,MED,LLC,649,1
02-08-2026,WPOR75LLCMED,Tights,OR75,MED,LLC,649,24
06-08-2026,WPOR75LLCLAR,Tights,OR75,LAR,LLC,649,1
02-08-2026,WPOR75LLCLAR,Tights,OR75,LAR,LLC,649,42
02-08-2026,WPOR75LLC2XL,Tights,OR75,2XL,LLC,649,24
02-08-2026,WPOR75GFTXLR,Tights,OR75,XLR,GFT,649,42
02-08-2026,WPOR75GFTMED,Tights,OR75,MED,GFT,649,24
02-08-2026,WPOR75GFTLAR,Tights,OR75,LAR,GFT,649,41
02-08-2026,WPOR75GFT2XL,Tights,OR75,2XL,GFT,649,24
06-08-2026,WPOR75CHAXLR,Tights,OR75,XLR,CHA,649,1
02-08-2026,WPOR75CHAXLR,Tights,OR75,XLR,CHA,649,42
07-08-2026,WPOR75CHAMED,Tights,OR75,MED,CHA,649,2
02-08-2026,WPOR75CHAMED,Tights,OR75,MED,CHA,649,22
02-08-2026,WPOR75CHALAR,Tights,OR75,LAR,CHA,649,42
02-08-2026,WPOR75CHA2XL,Tights,OR75,2XL,CHA,649,24
02-08-2026,WPOR75BLKXLR,Tights,OR75,XLR,BLK,649,40
02-08-2026,WPOR75BLKMED,Tights,OR75,MED,BLK,649,23
02-08-2026,WPOR75BLKLAR,Tights,OR75,LAR,BLK,649,42
02-08-2026,WPOR75BLK2XLR,Tights,OR75,2XL,BLK,619,22
02-08-2026,MPOR229BLKXLR,Trackpants,OR229,XLR,BLK,699,42
02-08-2026,MPOR229BLKMED,Trackpants,OR229,MED,BLK,699,24
02-08-2026,MPOR229BLKLAR,Trackpants,OR229,LAR,BLK,699,42
02-08-2026,MPOR229BLK2XL,Trackpants,OR229,2XL,BLK,699,24
02-08-2026,MTP949YLWXLR,T-SHIRT,P949,XLR,YLW,529,24
02-08-2026,MTP949YLWSML,T-SHIRT,P949,SML,YLW,529,12
02-08-2026,MTP949YLWMED,T-SHIRT,P949,MED,YLW,529,18
02-08-2026,MTP949YLWLAR,T-SHIRT,P949,LAR,YLW,529,24
02-08-2026,MTP949YLW2XL,T-SHIRT,P949,2XL,YLW,529,12
02-08-2026,MTP949WLGXLR,T-SHIRT,P949,XLR,WLG,529,24
02-08-2026,MTP949WLGSML,T-SHIRT,P949,SML,WLG,529,12
02-08-2026,MTP949WLGMED,T-SHIRT,P949,MED,WLG,529,18
02-08-2026,MTP949WLGLAR,T-SHIRT,P949,LAR,WLG,529,24
02-08-2026,MTP949WLG2XL,T-SHIRT,P949,2XL,WLG,529,12
02-08-2026,MTP949TELXLR,T-SHIRT,P949,XLR,TEL,529,24
02-08-2026,MTP949TELSML,T-SHIRT,P949,SML,TEL,529,12
02-08-2026,MTP949TELMED,T-SHIRT,P949,MED,TEL,529,18
02-08-2026,MTP949TELLAR,T-SHIRT,P949,LAR,TEL,529,24
02-08-2026,MTP949TEL2XL,T-SHIRT,P949,2XL,TEL,529,12
02-08-2026,MTP949MNBXLR,T-SHIRT,P949,XLR,MNB,529,24
02-08-2026,MTP949MNBSML,T-SHIRT,P949,SML,MNB,529,12
02-08-2026,MTP949MNBMED,T-SHIRT,P949,MED,MNB,529,18
02-08-2026,MTP949MNBLAR,T-SHIRT,P949,LAR,MNB,529,24
02-08-2026,MTP949MNB2XL,T-SHIRT,P949,2XL,MNB,529,12
02-08-2026,MTP949CFKXLR,T-SHIRT,P949,XLR,CFK,529,24
02-08-2026,MTP949CFKSML,T-SHIRT,P949,SML,CFK,529,12
02-08-2026,MTP949CFKMED,T-SHIRT,P949,MED,CFK,529,18
02-08-2026,MTP949CFKLAR,T-SHIRT,P949,LAR,CFK,529,24
02-08-2026,MTP949CFK2XL,T-SHIRT,P949,2XL,CFK,529,12
02-08-2026,MTP949ASHXLR,T-SHIRT,P949,XLR,ASH,529,24
02-08-2026,MTP949ASHSML,T-SHIRT,P949,SML,ASH,529,12
02-08-2026,MTP949ASHMED,T-SHIRT,P949,MED,ASH,529,18
06-08-2026,MTOR31YLWXLR006,T-shirt,OR31,XLR,YLW,569,1
06-08-2026,MTOR31ASHXLR006,T-shirt,OR31,XLR,ASH,569,2
06-08-2026,MTOR31LLC2XL006,T-shirt,OR31,2XL,LLC,569,2
06-08-2026,MTOR31ASHLAR006,T-shirt,OR31,LAR,ASH,569,1
06-08-2026,MTOR31SKYLAR006,T-shirt,OR31,LAR,SKY,569,1
06-08-2026,MTOR31TELLAR006,T-shirt,OR31,LAR,TEL,569,1
06-08-2026,MTOR31LLCLAR006,T-shirt,OR31,LAR,LLC,569,1
06-08-2026,MTP702MTGXLR,T-shirt,P702,XLR,MTG,599,1
06-08-2026,MTP702GVE2XL,T-shirt,P702,2XL,GVE,559,24
06-08-2026,MTP702WHTLAR,T-shirt,P702,LAR,WHT,559,1
06-08-2026,MTP702WHTXLR,T-shirt,P702,XLR,WHT,559,15
06-08-2026,MTP747CBHXLR007,T-shirt,P747,XLR,CBH,455,28
06-08-2026,MTP747FCY2XL007,T-shirt,P747,2XL,FCY,455,26
06-08-2026,MTP747DHEMED007,T-shirt,P747,MED,DHE,455,1
06-08-2026,MTP747OCTXLR006,T-shirt,P747,XLR,OCT,455,1
06-08-2026,MTP747OCT2XL006,T-shirt,P747,2XL,OCT,455,1
06-08-2026,MTP747OCTMED006,T-shirt,P747,MED,OCT,455,1
06-08-2026,MTP747DDCMED006,T-shirt,P747,MED,DDC,455,1
06-08-2026,MTP747GLB2XL007,T-shirt,P747,2XL,GLB,455,28
06-08-2026,WTW142REDLAR,T-shirt,W142,LAR,RED,399,1
06-08-2026,MJPM91WLGLAR006,JACKET,PM91,LAR,WLG,949,1
06-08-2026,MJPM91SKOMED005,Jacket,PM91,MED,SKO,949,2
06-08-2026,MPOR299LTG2XL,Cargo Trackpants,OR299,2XL,LTG,869,1
02-08-2026,MTP949ASHLAR,T-SHIRT,P949,LAR,ASH,529,24
02-08-2026,MTP949ASH2XL,T-SHIRT,P949,2XL,ASH,529,12
02-08-2026,MPP936TRNXLR,Trackpants,P936,XLR,TRN,749,42
02-08-2026,MPP936TRNMED,Trackpants,P936,MED,TRN,749,24
02-08-2026,MPP936TRNLAR,Trackpants,P936,LAR,TRN,749,42
02-08-2026,MPP936TRN2XL,Trackpants,P936,2XL,TRN,749,24
02-08-2026,MPP936NYBXLR,Trackpants,P936,XLR,NYB,749,42
02-08-2026,MPP936NYBMED,Trackpants,P936,MED,NYB,749,24
06-08-2026,MPP936NYBLAR,Trackpants,P936,LAR,NYB,749,1
02-08-2026,MPP936NYBLAR,Trackpants,P936,LAR,NYB,749,42
02-08-2026,MPP936NYB2XL,Trackpants,P936,2XL,NYB,749,24
02-08-2026,MPP936LTGXLR,Trackpants,P936,XLR,LTG,749,43
02-08-2026,MPP936LTGMED,Trackpants,P936,MED,LTG,749,24
02-08-2026,MPP936LTGLAR,Trackpants,P936,LAR,LTG,749,42
02-08-2026,MPP936LTG2XL,Trackpants,P936,2XL,LTG,749,25
02-08-2026,MPP936KHIXLR,Trackpants,P936,XLR,KHI,749,42
02-08-2026,MPP936KHIMED,Trackpants,P936,MED,KHI,749,24
02-08-2026,MPP936KHILAR,Trackpants,P936,LAR,KHI,749,42
02-08-2026,MPP936KHI2XL,Trackpants,P936,2XL,KHI,749,24
02-08-2026,MPP936BLKXLR,Trackpants,P936,XLR,BLK,749,36
02-08-2026,MPP936BLKMED,Trackpants,P936,MED,BLK,749,24
06-08-2026,MPP936BLKLAR,Trackpants,P936,LAR,BLK,749,1
02-08-2026,MPP936BLKLAR,Trackpants,P936,LAR,BLK,749,42
06-08-2026,MPP936BLK2XL,Trackpants,P936,2XL,BLK,749,1
02-08-2026,MPP936BLK2XL,Trackpants,P936,2XL,BLK,749,18
06-08-2026,WTW186WLGMED,T-SHIRT,W186,MED,WLG,349,1
06-08-2026,WTW160AGYXLR,T-SHIRT,W160,XLR,AGY,429,1
06-08-2026,WCSW181182YLWLAR,Womens Coordset,W181182,LAR,YLW,1008,1
06-08-2026,WCSW181182LLCLAR,Womens Coordset,W181182,LAR,LLC,1008,1
06-08-2026,MTP889GVEMED,T-shirt,P889,MED,GVE,599,1
06-08-2026,MTP864AGY2XL649,T-shirt,P864,2XL,AGY,649,1
06-08-2026,MTP808SKO2XL,T-Shirt,P808,2XL,SKO,379,2
06-08-2026,MTOR60TEMLAR026449,T-shirt,OR60,LAR,TEM,449,1
06-08-2026,MTOR60AGYXLR024,T-shirt,OR60,XLR,AGY,449,1
06-08-2026,MTOR17MGOXLR379,T-shirt,OR17,XLR,MGO,379,1
06-08-2026,MPP722NLBMED,Trackpants,P722,MED,NLB,799,1
06-08-2026,MPP721LTGLAR849,Joggers,P721,LAR,LTG,849,1
06-08-2026,MPP675VIOMED829,Cargo Trackpants,P675,MED,VIO,829,1
06-08-2026,MPOR29BTELAR769,Trackpants,OR29,LAR,BTE,769,1
06-08-2026,MJPM86WLGMED869,Jacket,PM86,MED,WLG,869,1
02-08-2026,MTP908DPKMED,T-shirt,P908,MED,DPK,639,1
02-08-2026,MTP912TRNMED,T-shirt,P912,MED,TRN,529,2
02-08-2026,MTP912OGYMED,T-shirt,P912,MED,OGY,529,1
02-08-2026,MTP911BLELAR,T-Shirt,P911,LAR,BLE,479,1
02-08-2026,MPOR95BLGLAR,Trackpants,OR95,LAR,BLG,729,1
02-08-2026,MPP900NYBXLR,Trackpants,P900,XLR,NYB,725,1
02-08-2026,MPP900NYBLAR,Trackpants,P900,LAR,NYB,725,1
02-08-2026,MTP906OGYMED,T-shirt,P906,MED,OGY,449,1
02-08-2026,MTP884BLKMED,T-shirt,P884,MED,BLK,349,1
02-08-2026,MTP884AGYMED,T-shirt,P884,MED,AGY,349,1
02-08-2026,MTP884GVELAR,T-shirt,P884,LAR,GVE,349,3
02-08-2026,MTP821NYHLAR004,T-shirt,P821,LAR,NYH,659,2
02-08-2026,MTOR10SKOMED,T-shirt,OR10,MED,SKO,319,1
02-08-2026,MTOR40BMMMED,T-shirt,OR40,MED,BMM,369,1
02-08-2026,MTPM93VIOLAR,Sweatshirt,PM93,LAR,VIO,725,1
02-08-2026,MTPM93TRNLAR,Sweatshirt,PM93,LAR,TRN,725,1
02-08-2026,MTP876OBRSML,T-shirt,P876,SML,OBR,469,1
02-08-2026,MPOR25SKOLAR,Trackpants,OR25,LAR,SKO,649,2
02-08-2026,MPOR25NYBMED,Trackpants,OR25,MED,NYB,649,1
02-08-2026,MTP890OLDMED,T-shirt,P890,MED,OLD,579,2
02-08-2026,MTP747FCYMED007,T-shirt,P747,MED,FCY,455,1
02-08-2026,MTP747GLBLAR007,T-shirt,P747,LAR,GLB,455,1
02-08-2026,MTP747AGWXLR007,T-shirt,P747,XLR,AGW,455,1
02-08-2026,MTP747AGWMED007,T-shirt,P747,MED,AGW,455,1
02-08-2026,MPOR229NYB2XL,Trackpants,OR229,2XL,NYB,699,1
02-08-2026,WTW156NTCXLR,T-shirt,W156,XLR,NTC,399,2
02-08-2026,WTW156NTCMED,T-shirt,W156,MED,NTC,399,1
02-08-2026,MTOR60TGMSML025,T-shirt,OR60,SML,TGM,425,1
02-08-2026,MTOR60HBMSML025,T-shirt,OR60,SML,HBM,425,1
02-08-2026,MJPM92GNMMED003,Jacket,PM92,MED,GNM,999,1
02-08-2026,MTP858BOELAR,T-shirt,P858,LAR,BOE,429,1
02-08-2026,MTP848CTMMED,T-shirt,P848,MED,CTM,420,1
02-08-2026,WTW153CRBLAR,T-shirt,W153,LAR,CRB,399,1
02-08-2026,MPP842BLK2XL,Cargo Trackpants,P842,2XL,BLK,899,1
02-08-2026,MPP839BEBMED,Cargo Trackpants,P839,MED,BEB,849,1
02-08-2026,MTP821BASLAR003,T-shirt,P821,LAR,BAS,659,1
02-08-2026,MTP821BLHXLR003,T-shirt,P821,XLR,BLH,659,1
02-08-2026,MTP856HBEXLR,T-shirt,P856,XLR,HBE,449,1
02-08-2026,MTP856HBEMED,T-shirt,P856,MED,HBE,449,1
02-08-2026,MTP856NTCMED,T-shirt,P856,MED,NTC,449,1
02-08-2026,MTP843HBEMED,T-SHIRT,P843,MED,HBE,799,2
02-08-2026,MTP857TLEMED,T-shirt,P857,MED,TLE,389,1
02-08-2026,MTP857WHTXLR,T-shirt,P857,XLR,WHT,389,1
02-08-2026,MTP857OLDMED,T-shirt,P857,MED,OLD,389,1
02-08-2026,WTW112SKY2XL004,T-shirt,W112,2XL,SKY,379,1
02-08-2026,WTW112SKYXLR004,T-shirt,W112,XLR,SKY,379,1
02-08-2026,WTW112HTRSML004,T-shirt,W112,SML,HTR,379,1
02-08-2026,MTP891ASLLAR,T-shirt,P891,LAR,ASL,599,1
02-08-2026,MTP852GJDLAR,T-shirt,P852,LAR,GJD,549,2
02-08-2026,MTP851CRBXLR,T-shirt,P851,XLR,CRB,619,1
02-08-2026,MTP851CRBMED,T-shirt,P851,MED,CRB,619,1
02-08-2026,MTOR60SGNSML023,T-shirt,OR60,SML,SGN,425,1
02-08-2026,MTP846CGMMED,T-shirt,P846,MED,CGM,499,1
02-08-2026,MTP846HBMMED,T-shirt,P846,MED,HBM,499,1
02-08-2026,WPW126OBR2XL,Joggers,W126,2XL,OBR,719,2
02-08-2026,WPW126OBRMED,Joggers,W126,MED,OBR,719,1
02-08-2026,WPW126OGY2XL,Joggers,W126,2XL,OGY,719,2
02-08-2026,WPW126OGYXLR,Joggers,W126,XLR,OGY,719,1
02-08-2026,MTOR11OBRLAR,T-shirt,OR11,LAR,OBR,479,1
02-08-2026,MPOR15HBELAR,Trackpants,OR15,LAR,HBE,719,2
02-08-2026,WTW151FGV2XL,T-shirt,W151,2XL,FGV,479,1
02-08-2026,WTW151LGN2XL,T-shirt,W151,2XL,LGN,479,2
02-08-2026,WTW151LGNXLR,T-shirt,W151,XLR,LGN,479,1
02-08-2026,MVP642BLMXLR,Innerwear Vest,P642,XLR,BLM,349,1
02-08-2026,MTOR40IGMSML,T-shirt,OR40,SML,IGM,369,1
02-08-2026,MTOR40PMESML,T-shirt,OR40,SML,PME,369,3
02-08-2026,MTOR40LLMSML,T-shirt,OR40,SML,LLM,369,1
02-08-2026,MTOR60GVESML024,T-shirt,OR60,SML,GVE,425,3
02-08-2026,MTOR60HBESML024,T-shirt,OR60,SML,HBE,425,3
02-08-2026,WTW150IRGXLR,T-shirt,W150,XLR,IRG,459,1
02-08-2026,WTW150GJD2XL,T-shirt,W150,2XL,GJD,459,1
02-08-2026,WTW150GJDXLR,T-shirt,W150,XLR,GJD,459,2
02-08-2026,MPOR85BOELAR,Trackpants,OR85,LAR,BOE,589,1
02-08-2026,WTW105WYL2XL,T-shirt,W105,2XL,WYL,339,1
02-08-2026,WTW105HTRXLR,T-shirt,W105,XLR,HTR,339,1
02-08-2026,MTOR38SDLSML,T-shirt,OR38,SML,SDL,425,2
02-08-2026,WPW133SBMXLR,Trackpants,W133,XLR,SBM,599,1
02-08-2026,WPW133MBGXLR,Trackpants,W133,XLR,MBG,599,1
02-08-2026,WPW133MBGSML,Trackpants,W133,SML,MBG,599,1
02-08-2026,MFP823WHT2XL,Shirt,P823,2XL,WHT,949,1
02-08-2026,MSP829DCCXLR,Shorts,P829,XLR,DCC,559,1
02-08-2026,MSP829CCO2XL,Shorts,P829,2XL,CCO,559,2
02-08-2026,MSP829CCOXLR,Shorts,P829,XLR,CCO,559,1
02-08-2026,MFP828GVEMED,Shirt,P828,MED,GVE,799,3
02-08-2026,MFP828ASHLAR,Shirt,P828,LAR,ASH,799,1
02-08-2026,MTOR30WYLLAR,T-shirt,OR30,LAR,WYL,359,1
02-08-2026,MTP747PWDMED,T-shirt,P747,MED,PWD,455,2
02-08-2026,WPW144TSPMED,Trackpants,W144,MED,TSP,659,2
02-08-2026,WPW144CNGSML,Trackpants,W144,SML,CNG,659,3
02-08-2026,WPW144NTCLAR,Trackpants,W144,LAR,NTC,659,1
02-08-2026,MFP823GFTXLR,Shirt,P823,XLR,GFT,949,1
02-08-2026,MFP823GFTLAR,Shirt,P823,LAR,GFT,949,1
02-08-2026,MFP823GFTMED,Shirt,P823,MED,GFT,949,1
02-08-2026,WTW141MBN2XL,T-shirt,W141,2XL,MBN,449,2
02-08-2026,WTW141TSP2XL,T-shirt,W141,2XL,TSP,449,1
02-08-2026,WTW141TSPXLR,T-shirt,W141,XLR,TSP,449,1
02-08-2026,BTB168LTN12Y,T-shirt,B168,12Y,LTN,389,1
02-08-2026,MPOR29NVYMED,Trackpants,OR29,MED,NVY,739,1
02-08-2026,UAC101BTEFSE,Cap,C101,FSE,BTE,299,2
02-08-2026,MTOR11NTC3XL,T-shirt,OR11,3XL,NTC,549,3
02-08-2026,WBW130TSPSML,Sports Bra,W130,SML,TSP,525,1
02-08-2026,MSP774CGYXLR,Shorts,P774,XLR,CGY,699,1
02-08-2026,MSP774CGYLAR,Shorts,P774,LAR,CGY,699,2
02-08-2026,MFP822GFT2XL,Shirt,P822,2XL,GFT,799,1
02-08-2026,MFP822GFTLAR,Shirt,P822,LAR,GFT,799,1
02-08-2026,MFP822LTNLAR,Shirt,P822,LAR,LTN,799,1
02-08-2026,MTOR60MBNSML021,T-shirt,OR60,SML,MBN,449,2
02-08-2026,WPW110GTHMED004,Tights,W110,MED,GTH,815,1
02-08-2026,WTW142LGN2XL,T-shirt,W142,2XL,LGN,399,2
02-08-2026,WTW142LGNLAR,T-shirt,W142,LAR,LGN,399,1
02-08-2026,MJPM96BLKLAR,Raincoat,PM96,LAR,BLK,1499,1
02-08-2026,MJPM96BLKMED,Raincoat,PM96,MED,BLK,1499,1
02-08-2026,MJPM96TLEXLR,Raincoat,PM96,XLR,TLE,1499,1
02-08-2026,MJPM96TLELAR,Raincoat,PM96,LAR,TLE,1499,2
02-08-2026,WPOR75TSPLAR,Tights,OR75,LAR,TSP,649,1
02-08-2026,WPOR75TSPMED,Tights,OR75,MED,TSP,649,1
02-08-2026,MTOR11TSPXLR,T-shirt,OR11,XLR,TSP,479,1
02-08-2026,WTW140LGN2XL,T-shirt,W140,2XL,LGN,335,1
02-08-2026,WTW140LGNLAR,T-shirt,W140,LAR,LGN,335,1
02-08-2026,WTW140FGVLAR,T-shirt,W140,LAR,FGV,335,1
02-08-2026,WTW140FGVMED,T-shirt,W140,MED,FGV,335,2
02-08-2026,WTW140OLD2XL,T-shirt,W140,2XL,OLD,335,1
02-08-2026,MJPM92BSEMED,Jacket,PM92,MED,BSE,999,1
02-08-2026,MTOR60NVYSML020,T-shirt,OR60,SML,NVY,399,3
